sold time,time since transaction link,nft,nft link,price,usd,attributes,seller,seller link,buyer,buyer link
12 days ago,https://etherscan.io/tx/0x96b493d2a4965dde8af0c088156fb492d77abb2ca579220d9fcc1e1f442b1c56,Gravity 16 #812 ,https://cryptoslam.io/art-blocks/mint/165000812,0.39000 ETH,"$1,484.96",,0x50a40b3f7d7e014ee16424fe5d3b57b4978bfe72,https://cryptoslam.io/owner/0x50a40b3f7d7e014ee16424fe5d3b57b4978bfe72,0x5e6b2d56bee063809e8023f5c1ba787adc6fbdde,https://cryptoslam.io/owner/0x5e6b2d56bee063809e8023f5c1ba787adc6fbdde
12 days ago,https://etherscan.io/tx/0x443c5175bfeb67b6a7392b29f0a4bed90b959f1c419de94a0723e06a6dcdfcc2,Galaxiss #438 ,https://cryptoslam.io/art-blocks/mint/31000438,0.50000 ETH,"$1,909.95","Palette : Pleasant, Is symmetric : false, Has a night theme : true, Clouds count : 3, Has an helicopter : false",0xe18fc96ba325ef22746ada9a82d521845a2c16f8,https://cryptoslam.io/owner/0xe18fc96ba325ef22746ada9a82d521845a2c16f8,0x1a3894e70efc9e62e306fb0c5e26954e3e8347cf,https://cryptoslam.io/owner/0x1a3894e70efc9e62e306fb0c5e26954e3e8347cf
12 days ago,https://etherscan.io/tx/0xb5c1e5e2e13399f337bfe9370473558a203de642721680987958086144e089e2,Scribbled Boundaries #93 ,https://cryptoslam.io/art-blocks/mint/131000093,1.99772 ETH,"$7,631.08","Color Mode: Kline, Shape Mode: Mitchell, Thickness Mode: Agnes, Aspect Ratio: Standard",0xfe6dec717d690dc226c0b0ab5b6f5ba63d6b15e5,https://cryptoslam.io/owner/0xfe6dec717d690dc226c0b0ab5b6f5ba63d6b15e5,0x4a98b7ecb596e5c03b51aea82b1d1769c5d73c18,https://cryptoslam.io/owner/0x4a98b7ecb596e5c03b51aea82b1d1769c5d73c18
12 days ago,https://etherscan.io/tx/0x6b91e46b52f3d12e191401abe1e77f65088910accc972f449bcf949e23fc5b7d,Flowers #2709 ,https://cryptoslam.io/art-blocks/mint/116002709,0.14000 ETH,$534.79,"Disposition : Bunch, Flowers : 6, Colour A : Red, Colour B : Green, Gradient : Yes, Background :Dark gradient, Line density : Medium, Alternate lines : Yes, Rings : 1, Rings size : Small",0xe9340ff5cba857194bbe034491e44f829004fc10,https://cryptoslam.io/owner/0xe9340ff5cba857194bbe034491e44f829004fc10,0x1aaf19b3e09e0d6c188f3bebb113006dc90871c6,https://cryptoslam.io/owner/0x1aaf19b3e09e0d6c188f3bebb113006dc90871c6
12 days ago,https://etherscan.io/tx/0xb7fc16dd55fdfd0a973341e38b628579f1599f07ac265c01a6a9a214fedc8bf1,We #944 ,https://cryptoslam.io/art-blocks/mint/153000944,0.33000 ETH,"$1,263.53",,0xfd22e70cb42a0fa315c82e0aa95a6dc19f8b4934,https://cryptoslam.io/owner/0xfd22e70cb42a0fa315c82e0aa95a6dc19f8b4934,0x7419acdbc0f58e8bc449bc180736cd41153e2a4a,https://cryptoslam.io/owner/0x7419acdbc0f58e8bc449bc180736cd41153e2a4a
12 days ago,https://etherscan.io/tx/0x0c873c92fc8adb9eb118e04282f4443156e75a5e44b356cff4728aabeb5be4af,Apparitions #1332 ,https://cryptoslam.io/art-blocks/mint/28001332,2.50000 WETH,"$9,572.16","Positioning: Floating, Colors: Laguna, Stretch: Taffy, Haunting: Periodic, Facing: East, Spook: Calm, Bands: Solid, Brush Style: Solid, Reach: Arm\'s Length, Altitude: Sea Level",0xdee0075b89869cc40135468e861dec990bb4ad6e,https://cryptoslam.io/owner/0xdee0075b89869cc40135468e861dec990bb4ad6e,0x773e445df45d988510005187167e62171f478e63,https://cryptoslam.io/owner/0x773e445df45d988510005187167e62171f478e63
12 days ago,https://etherscan.io/tx/0x01f0c7fda51a21589cb37b16f83894168c289ca3382cf8a891a2b4f2d52acddf,Empyrean #296 ,https://cryptoslam.io/art-blocks/mint/33000296,0.35000 ETH,"$1,340.10","Size: Small, Line style: Straight, Color scheme: Grayscale, Moves: False, Color animation: N/A, Filled: False, Node style: Just endpoint, Nodes filled: True, Possible node size: Large, Node rotation: False",0x8dc9c53b85fc13779c5874be6fd7a20ce3cf7e20,https://cryptoslam.io/owner/0x8dc9c53b85fc13779c5874be6fd7a20ce3cf7e20,0x4a90e18f3e90074a820532a3da62b347ea86711b,https://cryptoslam.io/owner/0x4a90e18f3e90074a820532a3da62b347ea86711b
12 days ago,https://etherscan.io/tx/0x2d6de53a11fda5ae697aaa1d53d110f08da1a35ccd53c9ef56efdbf6e0277d97,Octo Garden #323 ,https://cryptoslam.io/art-blocks/mint/103000323,1.50000 ETH,"$5,743.30","Octotype: jagged, Palette: artic region, Background: dark, Framed: true",0xa8879abe06832f212a14e90e8486c56b4d3ba87e,https://cryptoslam.io/owner/0xa8879abe06832f212a14e90e8486c56b4d3ba87e,0x4a90e18f3e90074a820532a3da62b347ea86711b,https://cryptoslam.io/owner/0x4a90e18f3e90074a820532a3da62b347ea86711b
12 days ago,https://etherscan.io/tx/0xfefe12b663e392ecd7b5fae848f226d6d7a2aa9c653297d8dc9e930f0f1d5533,We #158 ,https://cryptoslam.io/art-blocks/mint/153000158,0.16300 ETH,$623.46,,0x1a42cded8e8eafee407df352be94c8cb77947559,https://cryptoslam.io/owner/0x1a42cded8e8eafee407df352be94c8cb77947559,0xed6a65822f80bb80d3b0d794e8b1276fc0282a83,https://cryptoslam.io/owner/0xed6a65822f80bb80d3b0d794e8b1276fc0282a83
12 days ago,https://etherscan.io/tx/0x33f2389f307cb19ac57bfea0055bd236b9dffd86426fc87325a26872ac005c13,EnergySculpture #51 ,https://cryptoslam.io/art-blocks/mint/26000051,0.86600 WETH,"$3,327.82","MotionState: Flow, DelayMode: Slacker, DimensionalBalance: Unstable, ColorBase(0-255): 217",0x17cfba9989489967663353c778bc266f482e291c,https://cryptoslam.io/owner/0x17cfba9989489967663353c778bc266f482e291c,0x9b397d50f662d5d39e88e4b886571581ccf48188,https://cryptoslam.io/owner/0x9b397d50f662d5d39e88e4b886571581ccf48188
12 days ago,https://etherscan.io/tx/0x3549b1b2763ea13606e8254e67028d00d9cf97072402b1d36cb3730e843800e5,Augmented Sequence #509 ,https://cryptoslam.io/art-blocks/mint/169000509,0.41100 ETH,"$1,581.62",,0xda38aff9d34ff382f12a1de111a10491566b9876,https://cryptoslam.io/owner/0xda38aff9d34ff382f12a1de111a10491566b9876,0x7e6d4810ea233d7588e3675d704571e29c4bcbba,https://cryptoslam.io/owner/0x7e6d4810ea233d7588e3675d704571e29c4bcbba
12 days ago,https://etherscan.io/tx/0xfd2d32c8c425342f3520898265a758341e504279b80331e942e3114b20a0e48f,Augmented Sequence #529 ,https://cryptoslam.io/art-blocks/mint/169000529,0.09000 ETH,$346.34,,0xe99dce65de4d8b6b6e82dea7b9db9121226b5d53,https://cryptoslam.io/owner/0xe99dce65de4d8b6b6e82dea7b9db9121226b5d53,0xed6a65822f80bb80d3b0d794e8b1276fc0282a83,https://cryptoslam.io/owner/0xed6a65822f80bb80d3b0d794e8b1276fc0282a83
12 days ago,https://etherscan.io/tx/0x4bd4142651d59ca6820e0fa65d60c66ddcc5954d84120971fece6835b5d92e37,Empyrean #119 ,https://cryptoslam.io/art-blocks/mint/33000119,0.69000 ETH,"$2,640.34","Size: Normal, Line style: Straight, Color scheme: Grayscale, Moves: False, Color animation: Random, Filled: False, Node style: Just endpoint, Nodes filled: False, Possible node size: Small, Node rotation: False",0x4b37918f6aaa1bf39228d420ad73091fb0e443f9,https://cryptoslam.io/owner/0x4b37918f6aaa1bf39228d420ad73091fb0e443f9,0x207b3c1083a62e282d375a11f52730879cbfbbbb,https://cryptoslam.io/owner/0x207b3c1083a62e282d375a11f52730879cbfbbbb
12 days ago,https://etherscan.io/tx/0x53640f678d7a3ffccdf6120fba07ac88f3aeaf3d08f85cbb132b44859df0979c,Inspirals #479 ,https://cryptoslam.io/art-blocks/mint/29000479,1.75000 ETH,"$6,690.09","Color Scheme: Family, Palette: Generated, Base Color: Purple, Outline: Dark, Symmetry Type: 8, Shape: 17, Pattern: 91, Spiral: Single",0x8ee36fb6cc8b4d052eec9329cfdd9ff2c44f809b,https://cryptoslam.io/owner/0x8ee36fb6cc8b4d052eec9329cfdd9ff2c44f809b,0xe19825e5e4804ce447cc695971b92603137c614f,https://cryptoslam.io/owner/0xe19825e5e4804ce447cc695971b92603137c614f
12 days ago,https://etherscan.io/tx/0x73fba3a0bf7e018555f68be6f1e425a3911f76dc999777e23eaf5055b1e38c11,CryptoGodKing #99 ,https://cryptoslam.io/art-blocks/mint/44000099,0.00000 ETH,$0.00,"Color Spectrum: Matte, Background: Archs, Infinite Gaze, Cosmic Inflation Rate: 0.2382, Karmic Interest Rate: 33.8400, Financial Burden: 2.6080, Three Jewels",0x7c23c1b7e544e3e805ba675c811e287fc9d71949,https://cryptoslam.io/owner/0x7c23c1b7e544e3e805ba675c811e287fc9d71949,0x47144372eb383466d18fc91db9cd0396aa6c87a4,https://cryptoslam.io/owner/0x47144372eb383466d18fc91db9cd0396aa6c87a4
12 days ago,https://etherscan.io/tx/0xcdd9468714a3f8a43681fc34b397500f30738bc09ba9292360d48dfe84adfaa3,Augmented Sequence #321 ,https://cryptoslam.io/art-blocks/mint/169000321,0.10000 WETH,$381.45,,0xf05940385e7cf2bde127d158670f72842ab4dfa8,https://cryptoslam.io/owner/0xf05940385e7cf2bde127d158670f72842ab4dfa8,0x207b3c1083a62e282d375a11f52730879cbfbbbb,https://cryptoslam.io/owner/0x207b3c1083a62e282d375a11f52730879cbfbbbb
12 days ago,https://etherscan.io/tx/0x66cedb39fbe5bfbac9240657e178c84c80b0a91df660322f9f1a957372fdaf65,a heart and a soul #154 ,https://cryptoslam.io/art-blocks/mint/158000154,0.14400 ETH,$547.51,,0x10dfe5ed945fbb91b49ddd1810cf267420a8062d,https://cryptoslam.io/owner/0x10dfe5ed945fbb91b49ddd1810cf267420a8062d,0xfef98848fb586cb1426e8f5c84f002ea75155f7c,https://cryptoslam.io/owner/0xfef98848fb586cb1426e8f5c84f002ea75155f7c
12 days ago,https://etherscan.io/tx/0x57208b84ca52eb27d09f4a35bb5169711e799e1565501b84440fe2ce8296e43c,Star Flower #485 ,https://cryptoslam.io/art-blocks/mint/52000485,0.00000 ETH,$0.00,"Atomic Structure: communio, Family: prosperatur, Breed Type: clone",0x7c23c1b7e544e3e805ba675c811e287fc9d71949,https://cryptoslam.io/owner/0x7c23c1b7e544e3e805ba675c811e287fc9d71949,0xacdc434144ce2f9ddf7836c82f4717e5929102f5,https://cryptoslam.io/owner/0xacdc434144ce2f9ddf7836c82f4717e5929102f5
12 days ago,https://etherscan.io/tx/0x6a53613b7802be86397a32b2f69e29a81197fd1ac8a6d712985e6fe9c332ba21,Trossets #294 ,https://cryptoslam.io/art-blocks/mint/147000294,3.00000 ETH,"$11,457.30","color: Beget, blocs: serpentines, aro: no, arcs: no, buit: no, creu: no, graella: 12x7, divideix: poc",0xdda5d3633614ce4c92b021736ceda4b766fd139b,https://cryptoslam.io/owner/0xdda5d3633614ce4c92b021736ceda4b766fd139b,0xdd57a4bf3f3cbe2d2e52f57510c90dfe28aa882c,https://cryptoslam.io/owner/0xdd57a4bf3f3cbe2d2e52f57510c90dfe28aa882c
12 days ago,https://etherscan.io/tx/0x5feb635087830e9d71b28550ed0b71341d0e1b2de41f10a878bae88dec571853,Trossets #233 ,https://cryptoslam.io/art-blocks/mint/147000233,2.95000 ETH,"$11,266.34","color: Salines, blocs: tes, aro: no, arcs: no, buit: no, creu: no, graella: 12x7, divideix: poc",0x207b3c1083a62e282d375a11f52730879cbfbbbb,https://cryptoslam.io/owner/0x207b3c1083a62e282d375a11f52730879cbfbbbb,0xdd57a4bf3f3cbe2d2e52f57510c90dfe28aa882c,https://cryptoslam.io/owner/0xdd57a4bf3f3cbe2d2e52f57510c90dfe28aa882c
12 days ago,https://etherscan.io/tx/0xa15f0b9244abcc1f26e8c3c6899aca5c90f1c18ec25b69afdbdabf2d25feafcf,Labyrometry #798 ,https://cryptoslam.io/art-blocks/mint/127000798,0.00000 ETH,$0.00,"Palette: pastel, Roundener: Small, Tri Blackener: False, Frame: Wire, Fog: Dense",0x7c23c1b7e544e3e805ba675c811e287fc9d71949,https://cryptoslam.io/owner/0x7c23c1b7e544e3e805ba675c811e287fc9d71949,0xacdc434144ce2f9ddf7836c82f4717e5929102f5,https://cryptoslam.io/owner/0xacdc434144ce2f9ddf7836c82f4717e5929102f5
12 days ago,https://etherscan.io/tx/0x1931284197ba0b8e8cab0e0ed4ec71d00b2a2c8166c91b42f771eb4a527883e0,Democracity #326 ,https://cryptoslam.io/art-blocks/mint/162000326,0.42000 ETH,"$1,604.02",,0xbe6df136dd5231357dd65d01bcdadc76731f54bb,https://cryptoslam.io/owner/0xbe6df136dd5231357dd65d01bcdadc76731f54bb,0x3598b2883a370be3fa9893cce920ab835eac5901,https://cryptoslam.io/owner/0x3598b2883a370be3fa9893cce920ab835eac5901
12 days ago,https://etherscan.io/tx/0x332d31af6b2e87ff99ab6675fe53ebfb9675c48a0b08298a9cb04eafd2926301,Trossets #811 ,https://cryptoslam.io/art-blocks/mint/147000811,2.64000 ETH,"$10,082.42","color: Buganvilea, blocs: cucs, aro: no, arcs: no, buit: no, creu: no, graella: 9x5, divideix: poc",0x1cd15d9ec87e926bcdc4345c11987914c57acb1f,https://cryptoslam.io/owner/0x1cd15d9ec87e926bcdc4345c11987914c57acb1f,0xdd57a4bf3f3cbe2d2e52f57510c90dfe28aa882c,https://cryptoslam.io/owner/0xdd57a4bf3f3cbe2d2e52f57510c90dfe28aa882c
12 days ago,https://etherscan.io/tx/0xc27f5423e8da6cf7116daa9d64ebb9dbc6b37abda9fee13963bfb7569ab32f3e,CENTURY #188 ,https://cryptoslam.io/art-blocks/mint/100000188,5.25000 ETH,"$20,050.27","Line Quantity: Less, Line Count: 11, Line Color Options: 6, Slice Count: 7, Slice Order: Chaos, Oculi: True, Oculus 1 Major Axis: 1.70, Oculus 2 Major Axis: 0.74, Alpha: False, Alpha Value: N/A",0x4ca052fcce73a24bb76d14bfa17b12371f99aefa,https://cryptoslam.io/owner/0x4ca052fcce73a24bb76d14bfa17b12371f99aefa,0xdd57a4bf3f3cbe2d2e52f57510c90dfe28aa882c,https://cryptoslam.io/owner/0xdd57a4bf3f3cbe2d2e52f57510c90dfe28aa882c
12 days ago,https://etherscan.io/tx/0x2ccd5cb5a0d8b0a151ad5fb96ba73fdec62ee465ceef7548a5ceccf9e58297f5,Augmented Sequence #927 ,https://cryptoslam.io/art-blocks/mint/169000927,0.14990 ETH,$572.48,,0xf0753b791d9afa14e4f0963c2f9b603282d593fd,https://cryptoslam.io/owner/0xf0753b791d9afa14e4f0963c2f9b603282d593fd,0x9be72120c584dbca17a0197108d842d50a7ed7d4,https://cryptoslam.io/owner/0x9be72120c584dbca17a0197108d842d50a7ed7d4
12 days ago,https://etherscan.io/tx/0xdfa3f798e505a0092284415ea96c9ea8b451a106c3b6e2771df2f3334ab0b858,Talking Blocks #4 ,https://cryptoslam.io/art-blocks/mint/55000004,0.00000 ETH,$0.00,"initAngle: 39, stepAngle: 1, hueRange: 164, startHue: 42, endHue: 206, hueStep: 5, glitch: 0",0x7c23c1b7e544e3e805ba675c811e287fc9d71949,https://cryptoslam.io/owner/0x7c23c1b7e544e3e805ba675c811e287fc9d71949,0xacdc434144ce2f9ddf7836c82f4717e5929102f5,https://cryptoslam.io/owner/0xacdc434144ce2f9ddf7836c82f4717e5929102f5
12 days ago,https://etherscan.io/tx/0x2db57d17e67aa1aa7c3bfc42f5bc92bcc5144cbfb97a96eb9d920b530f8e4a87,Augmented Sequence #349 ,https://cryptoslam.io/art-blocks/mint/169000349,0.12400 ETH,$473.82,,0x717c87673eb7fe67e82a88b7b811763ea549fa67,https://cryptoslam.io/owner/0x717c87673eb7fe67e82a88b7b811763ea549fa67,0xb013493b9e46730f302e0107127015d68842f226,https://cryptoslam.io/owner/0xb013493b9e46730f302e0107127015d68842f226
12 days ago,https://etherscan.io/tx/0x3b741aeb52c94675497e1ca8c64fd98083174b72ee90b261d203e7d591c5e7e8,Enchiridion #990 ,https://cryptoslam.io/art-blocks/mint/101000990,0.00000 ETH,$0.00,"Color Palette: REEF, Color Cohesion: High, Has Background: false, Decoration: Mixed Lines (Random), Outer Split: None, Number of Rows: 1, Number of Columns: 1",0x7c23c1b7e544e3e805ba675c811e287fc9d71949,https://cryptoslam.io/owner/0x7c23c1b7e544e3e805ba675c811e287fc9d71949,0xacdc434144ce2f9ddf7836c82f4717e5929102f5,https://cryptoslam.io/owner/0xacdc434144ce2f9ddf7836c82f4717e5929102f5
12 days ago,https://etherscan.io/tx/0xc9a60d5315d18a23e14c95167e981b7dbf176e3eb64a4d6585d0c975766a852a,Singularity #209 ,https://cryptoslam.io/art-blocks/mint/8000209,7.00000 WETH,"$26,747.64","Mass: 33.3% (AVERAGE), Force: 36.9% (AVERAGE), Symmetry: 72.5% (AVERAGE), Turbulence: 90.6% (SUPER), Chaos: 31.8% (AVERAGE), Saturation: 14.4%, Colour Set: 1, Chance: 1 in 177",0xdd57a4bf3f3cbe2d2e52f57510c90dfe28aa882c,https://cryptoslam.io/owner/0xdd57a4bf3f3cbe2d2e52f57510c90dfe28aa882c,0x0d0ec585e3b3c82010e2192c4176fafc9d33e528,https://cryptoslam.io/owner/0x0d0ec585e3b3c82010e2192c4176fafc9d33e528
12 days ago,https://etherscan.io/tx/0x857c6fd73d6d5fdca70ecedc28af826e7c1557a09f13d45b95954a13f91e5674,Pigments #947 ,https://cryptoslam.io/art-blocks/mint/129000947,5.00000 WETH,"$19,105.46","Layout: Rings, Palette: Zovia, Vortex: None, Mirror: None, Region: Topology, Region: Topology",0xdd57a4bf3f3cbe2d2e52f57510c90dfe28aa882c,https://cryptoslam.io/owner/0xdd57a4bf3f3cbe2d2e52f57510c90dfe28aa882c,0x312c5f72dc999624eedaf03f67640c29b2916bfd,https://cryptoslam.io/owner/0x312c5f72dc999624eedaf03f67640c29b2916bfd
12 days ago,https://etherscan.io/tx/0x0de392a2afa0fc4864bc241a6ba306478bfe78d6d29f36639c1e50bc075e8750,CryptoGodKing #170 ,https://cryptoslam.io/art-blocks/mint/44000170,0.00000 ETH,$0.00,"Color Spectrum: Luminous, Background: Archs, Upward Gaze, Cosmic Inflation Rate: 62.7200, Karmic Interest Rate: 50.4000, Financial Burden: 2.3520, Blood Diamonds",0x7c23c1b7e544e3e805ba675c811e287fc9d71949,https://cryptoslam.io/owner/0x7c23c1b7e544e3e805ba675c811e287fc9d71949,0xacdc434144ce2f9ddf7836c82f4717e5929102f5,https://cryptoslam.io/owner/0xacdc434144ce2f9ddf7836c82f4717e5929102f5
12 days ago,https://etherscan.io/tx/0xaecd8fcccf6f1425a2523137903442fc88eae21f813fab436ff0a64ed561edba,CryptoGodKing #100 ,https://cryptoslam.io/art-blocks/mint/44000100,0.00000 ETH,$0.00,"Color Spectrum: Luminous, Background: Archs, Downward Gaze, Cosmic Contango, Cosmic Inflation Rate: 60.1154, Financial Burden: 4.1840, Blood Diamonds",0x7c23c1b7e544e3e805ba675c811e287fc9d71949,https://cryptoslam.io/owner/0x7c23c1b7e544e3e805ba675c811e287fc9d71949,0xacdc434144ce2f9ddf7836c82f4717e5929102f5,https://cryptoslam.io/owner/0xacdc434144ce2f9ddf7836c82f4717e5929102f5
12 days ago,https://etherscan.io/tx/0xd4bb68476b1873f552b4450c0554be4ea9482b4658a02015a57c704eaf053998,Dreams #178 ,https://cryptoslam.io/art-blocks/mint/89000178,3.20000 WETH,"$12,222.38","Palette: Asteroid, Theme: Standard, Structure: Maze, Story: Chaotic, Reality: Fleeting, Anchor: Open, Paralysis: False, Flying: True, Corrupt: False, Disconnection: False",0xe2c77765bf2c3b790b9524fc808a0b807a210138,https://cryptoslam.io/owner/0xe2c77765bf2c3b790b9524fc808a0b807a210138,0x90171e11b1d6f8e06f13b127d4691f55ef0ab895,https://cryptoslam.io/owner/0x90171e11b1d6f8e06f13b127d4691f55ef0ab895
12 days ago,https://etherscan.io/tx/0x9acd0bfe8f252d1702aab23d69e05b86e13dd19d27422354fa22bebe3c2b60f4,Letters to My Future Self #132 ,https://cryptoslam.io/art-blocks/mint/174000132,0.00000 ETH,$0.00,,0x7c23c1b7e544e3e805ba675c811e287fc9d71949,https://cryptoslam.io/owner/0x7c23c1b7e544e3e805ba675c811e287fc9d71949,0xacdc434144ce2f9ddf7836c82f4717e5929102f5,https://cryptoslam.io/owner/0xacdc434144ce2f9ddf7836c82f4717e5929102f5
12 days ago,https://etherscan.io/tx/0x03a6e33ef96f34e0caaede916b0021c65a34759df50399f67e4033f81273a29c,Flowers #3409 ,https://cryptoslam.io/art-blocks/mint/116003409,0.13000 ETH,$496.74,"Disposition : Bunch, Flowers : 8, Colour A : Malachite, Colour B : Red, Gradient : No, Background :Dark colour, Line density : Medium, Alternate lines : No, Rings : 3, Rings size : Small",0x20eb02f3d6176e5933896785eaad9a209b9a341d,https://cryptoslam.io/owner/0x20eb02f3d6176e5933896785eaad9a209b9a341d,0x907f9a696b0aad7add0cc43496bed00db53d5b96,https://cryptoslam.io/owner/0x907f9a696b0aad7add0cc43496bed00db53d5b96
12 days ago,https://etherscan.io/tx/0x996370054a125b813a333f554f7be25afeb0456975f9f14742b78bf77f24524c,Letters to My Future Self #699 ,https://cryptoslam.io/art-blocks/mint/174000699,0.44900 ETH,"$1,721.05",,0x03f52a039d9665c19a771204493b53b81c9405af,https://cryptoslam.io/owner/0x03f52a039d9665c19a771204493b53b81c9405af,0xeb2959c931e1ff28dc77061b57f9eb688494c51e,https://cryptoslam.io/owner/0xeb2959c931e1ff28dc77061b57f9eb688494c51e
12 days ago,https://etherscan.io/tx/0x1cb05a930982ae7551dbbc163241486b281ef77442fa420d76cc590d75b396e1,PrimiLife #792 ,https://cryptoslam.io/art-blocks/mint/150000792,0.55000 ETH,"$2,108.20","Palette: Light, Colors: Duotone, Background: Primary, Wireframe: Yep, Debris: Few, Speed: Normal, Spin: Counterclockwise, Children: Single, Baby: Nope, Party Time: Nope",0x35c2d950fd3f204c1cda9bdbb4858b5abb8b6a46,https://cryptoslam.io/owner/0x35c2d950fd3f204c1cda9bdbb4858b5abb8b6a46,0x694e64d4ad77e0c234b7b1c55ac40302ad86ce3f,https://cryptoslam.io/owner/0x694e64d4ad77e0c234b7b1c55ac40302ad86ce3f
12 days ago,https://etherscan.io/tx/0xb4522037b2446d8de598392f5f69cae01e4e4e8ace18fc584dee94300f9adeef,Chromie Squiggle #3013 ,https://cryptoslam.io/art-blocks/mint/3013,12.00000 ETH,"$45,723.69","Slinky, Starting Color: 215, End Color: 25, Color Spread: 13, Color Direction: Forward, Height: 3, Segments: 17, Steps Between Segments: 50",0xdd57a4bf3f3cbe2d2e52f57510c90dfe28aa882c,https://cryptoslam.io/owner/0xdd57a4bf3f3cbe2d2e52f57510c90dfe28aa882c,0x0efcec3ed57ac7b3f4442234c1e2fbda9f000d17,https://cryptoslam.io/owner/0x0efcec3ed57ac7b3f4442234c1e2fbda9f000d17
12 days ago,https://etherscan.io/tx/0x6f5a144722603d4ed88658c5da284547f3e109be29cd74ef40c7b7f7968fd746,Skulptuur #743 ,https://cryptoslam.io/art-blocks/mint/173000743,3.99000 ETH,"$15,203.13",,0xcf60c0a1a4da67c7b378d4089ef4428cfadadc0e,https://cryptoslam.io/owner/0xcf60c0a1a4da67c7b378d4089ef4428cfadadc0e,0xafc093b1c8419f05d4de6ff54d38121c0d733752,https://cryptoslam.io/owner/0xafc093b1c8419f05d4de6ff54d38121c0d733752
12 days ago,https://etherscan.io/tx/0x3d7432e5a9ae384ee5aed4c7b4c9451eab4b9b978ed01ca8eb4c68fb75b385c8,The Opera #15 ,https://cryptoslam.io/art-blocks/mint/50000015,1.30000 WETH,"$4,953.40","Location: Stage, People: 1, Hyper: false, Palette: Industrial, Paper: Bone, Missing Eyes: 0, Holding: 0, Singing: 1, Arms: 2",0x37eeeeb9bc8e3d144e2225660645ed68be5b666c,https://cryptoslam.io/owner/0x37eeeeb9bc8e3d144e2225660645ed68be5b666c,0x09da2d53c9d7e569e428b7f4a5c82c7cd855a7d4,https://cryptoslam.io/owner/0x09da2d53c9d7e569e428b7f4a5c82c7cd855a7d4
12 days ago,https://etherscan.io/tx/0x0222fed3fce3ed5daeeced64cbc4a7ddb662db548eadd0493e7f5820302fb673,Transitions #1140 ,https://cryptoslam.io/art-blocks/mint/117001140,0.10290 WETH,$390.08,"Shape: Square, Style: Gradient, Lights On: Yes, Monochrome: No, Peg Length: Long, Size: Medium",0xb4fddf73054fc7b972582690db2eb0dc23d12bdf,https://cryptoslam.io/owner/0xb4fddf73054fc7b972582690db2eb0dc23d12bdf,0x416b05fd44a5f952b9eb701bdc685c2c4e6688d7,https://cryptoslam.io/owner/0x416b05fd44a5f952b9eb701bdc685c2c4e6688d7
12 days ago,https://etherscan.io/tx/0x1207ea301bbd6325eafe5472381b003f0725e639472db50424655fb8b39655f4,a heart and a soul #90 ,https://cryptoslam.io/art-blocks/mint/158000090,0.13000 ETH,$492.81,,0x738c581921325e19fd701c983231a4c31c0a90a0,https://cryptoslam.io/owner/0x738c581921325e19fd701c983231a4c31c0a90a0,0x1a68639061b6e234fff0a6ca554aaa5f92825a8c,https://cryptoslam.io/owner/0x1a68639061b6e234fff0a6ca554aaa5f92825a8c
